Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-09-2018,CENTRAL/WESTERN,N.A.,15,33,105,16,26,6
02-09-2018,CENTRAL/WESTERN,N.A.,11,40,91,10,17,10
03-09-2018,CENTRAL/WESTERN,N.A.,13,32,85,18,21,13
04-09-2018,CENTRAL/WESTERN,N.A.,12,18,29,44,19,5
05-09-2018,CENTRAL/WESTERN,N.A.,19,44,57,58,27,6
06-09-2018,CENTRAL/WESTERN,N.A.,23,49,66,56,32,6
07-09-2018,CENTRAL/WESTERN,N.A.,18,51,77,39,24,14
08-09-2018,CENTRAL/WESTERN,N.A.,31,64,74,46,43,6
09-09-2018,CENTRAL/WESTERN,N.A.,27,40,48,70,39,6
10-09-2018,CENTRAL/WESTERN,N.A.,14,47,59,59,21,7
11-09-2018,CENTRAL/WESTERN,N.A.,38,77,91,98,57,14
12-09-2018,CENTRAL/WESTERN,N.A.,15,29,36,70,24,4
13-09-2018,CENTRAL/WESTERN,N.A.,12,31,40,49,20,2
14-09-2018,CENTRAL/WESTERN,N.A.,19,50,77,49,31,8
15-09-2018,CENTRAL/WESTERN,N.A.,18,47,61,49,30,8
16-09-2018,CENTRAL/WESTERN,N.A.,7,2,6,54,20,1
17-09-2018,CENTRAL/WESTERN,N.A.,9,11,18,42,20,1
18-09-2018,CENTRAL/WESTERN,N.A.,11,25,39,28,19,2
19-09-2018,CENTRAL/WESTERN,N.A.,20,57,92,39,31,12
20-09-2018,CENTRAL/WESTERN,N.A.,20,54,76,36,30,16
21-09-2018,CENTRAL/WESTERN,N.A.,13,49,75,27,21,11
22-09-2018,CENTRAL/WESTERN,N.A.,14,39,73,22,21,13
23-09-2018,CENTRAL/WESTERN,N.A.,7,27,52,16,11,8
24-09-2018,CENTRAL/WESTERN,N.A.,11,40,73,25,16,8
25-09-2018,CENTRAL/WESTERN,N.A.,15,22,28,92,23,3
26-09-2018,CENTRAL/WESTERN,N.A.,20,33,40,89,37,9
27-09-2018,CENTRAL/WESTERN,N.A.,23,41,49,91,43,9
28-09-2018,CENTRAL/WESTERN,N.A.,36,58,68,78,58,9
29-09-2018,CENTRAL/WESTERN,N.A.,31,41,47,98,47,6
30-09-2018,CENTRAL/WESTERN,N.A.,27,31,37,120,39,6
