Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-07-2012,CENTRAL/WESTERN,N.A.,9,33,51,17,18,3
02-07-2012,CENTRAL/WESTERN,N.A.,7,28,43,25,16,3
03-07-2012,CENTRAL/WESTERN,N.A.,9,27,61,13,18,4
04-07-2012,CENTRAL/WESTERN,N.A.,9,30,56,14,16,5
05-07-2012,CENTRAL/WESTERN,N.A.,9,34,88,5,18,3
06-07-2012,CENTRAL/WESTERN,N.A.,8,31,69,14,16,3
07-07-2012,CENTRAL/WESTERN,N.A.,9,32,57,24,18,4
08-07-2012,CENTRAL/WESTERN,N.A.,6,20,29,27,12,5
09-07-2012,CENTRAL/WESTERN,N.A.,8,26,52,21,16,11
10-07-2012,CENTRAL/WESTERN,N.A.,8,22,43,20,16,4
11-07-2012,CENTRAL/WESTERN,N.A.,9,23,43,20,17,5
12-07-2012,CENTRAL/WESTERN,N.A.,7,22,38,24,15,4
13-07-2012,CENTRAL/WESTERN,N.A.,8,26,48,21,17,6
14-07-2012,CENTRAL/WESTERN,N.A.,9,27,47,23,20,8
15-07-2012,CENTRAL/WESTERN,N.A.,7,19,27,31,18,6
16-07-2012,CENTRAL/WESTERN,N.A.,10,22,32,26,21,4
17-07-2012,CENTRAL/WESTERN,N.A.,13,29,47,27,26,4
18-07-2012,CENTRAL/WESTERN,N.A.,16,41,105,23,29,12
19-07-2012,CENTRAL/WESTERN,N.A.,14,44,97,18,26,20
20-07-2012,CENTRAL/WESTERN,N.A.,20,66,129,31,33,16
21-07-2012,CENTRAL/WESTERN,N.A.,52,95,133,79,74,26
22-07-2012,CENTRAL/WESTERN,N.A.,8,29,36,28,17,3
23-07-2012,CENTRAL/WESTERN,N.A.,4,23,30,36,13,2
24-07-2012,CENTRAL/WESTERN,N.A.,8,20,34,39,24,1
25-07-2012,CENTRAL/WESTERN,N.A.,8,46,85,14,20,3
26-07-2012,CENTRAL/WESTERN,N.A.,8,47,97,7,15,2
27-07-2012,CENTRAL/WESTERN,N.A.,16,56,165,3,27,8
28-07-2012,CENTRAL/WESTERN,N.A.,13,53,127,6,26,9
29-07-2012,CENTRAL/WESTERN,N.A.,15,51,130,8,28,18
30-07-2012,CENTRAL/WESTERN,N.A.,16,46,114,24,28,24
31-07-2012,CENTRAL/WESTERN,N.A.,36,102,207,33,56,27
