Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-10-2012,CENTRAL/WESTERN,N.A.,69,37,39,141,96,9
02-10-2012,CENTRAL/WESTERN,N.A.,60,39,41,148,85,8
03-10-2012,CENTRAL/WESTERN,N.A.,58,55,59,117,82,7
04-10-2012,CENTRAL/WESTERN,N.A.,64,54,58,116,88,7
05-10-2012,CENTRAL/WESTERN,N.A.,37,52,58,93,57,5
06-10-2012,CENTRAL/WESTERN,N.A.,27,50,56,70,48,4
07-10-2012,CENTRAL/WESTERN,N.A.,33,40,43,95,53,5
08-10-2012,CENTRAL/WESTERN,N.A.,54,49,54,93,83,6
09-10-2012,CENTRAL/WESTERN,N.A.,57,75,85,89,86,14
10-10-2012,CENTRAL/WESTERN,N.A.,82,73,80,92,105,15
11-10-2012,CENTRAL/WESTERN,N.A.,79,62,67,115,103,12
12-10-2012,CENTRAL/WESTERN,N.A.,61,66,71,110,96,11
13-10-2012,CENTRAL/WESTERN,N.A.,53,59,64,109,83,12
14-10-2012,CENTRAL/WESTERN,N.A.,65,52,55,124,96,15
15-10-2012,CENTRAL/WESTERN,N.A.,48,51,56,107,74,8
16-10-2012,CENTRAL/WESTERN,N.A.,41,68,80,68,68,10
17-10-2012,CENTRAL/WESTERN,N.A.,54,72,86,46,83,17
18-10-2012,CENTRAL/WESTERN,N.A.,49,58,65,79,72,7
19-10-2012,CENTRAL/WESTERN,N.A.,37,54,60,93,63,6
20-10-2012,CENTRAL/WESTERN,N.A.,32,57,63,83,56,5
21-10-2012,CENTRAL/WESTERN,N.A.,25,46,52,75,43,4
22-10-2012,CENTRAL/WESTERN,N.A.,28,85,117,38,49,9
23-10-2012,CENTRAL/WESTERN,N.A.,39,72,105,59,61,18
24-10-2012,CENTRAL/WESTERN,N.A.,32,51,59,71,52,4
25-10-2012,CENTRAL/WESTERN,N.A.,43,55,61,90,70,5
26-10-2012,CENTRAL/WESTERN,N.A.,31,53,62,57,48,4
27-10-2012,CENTRAL/WESTERN,N.A.,26,51,61,44,44,5
28-10-2012,CENTRAL/WESTERN,N.A.,21,37,42,45,37,4
29-10-2012,CENTRAL/WESTERN,N.A.,65,52,58,64,87,2
30-10-2012,CENTRAL/WESTERN,N.A.,43,56,68,37,59,3
31-10-2012,CENTRAL/WESTERN,N.A.,23,54,66,39,34,6
