Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-07-2013,CENTRAL/WESTERN,N.A.,10,25,40,18,20,4
02-07-2013,CENTRAL/WESTERN,N.A.,9,25,46,29,22,4
03-07-2013,CENTRAL/WESTERN,N.A.,10,24,43,28,19,6
04-07-2013,CENTRAL/WESTERN,N.A.,11,28,54,20,20,9
05-07-2013,CENTRAL/WESTERN,N.A.,10,28,51,24,15,10
06-07-2013,CENTRAL/WESTERN,N.A.,8,26,50,17,13,9
07-07-2013,CENTRAL/WESTERN,N.A.,5,19,34,19,10,5
08-07-2013,CENTRAL/WESTERN,N.A.,6,22,40,22,12,6
09-07-2013,CENTRAL/WESTERN,N.A.,9,31,58,25,14,8
10-07-2013,CENTRAL/WESTERN,N.A.,9,40,78,15,15,10
11-07-2013,CENTRAL/WESTERN,N.A.,9,37,68,23,14,11
12-07-2013,CENTRAL/WESTERN,N.A.,17,41,60,51,26,14
13-07-2013,CENTRAL/WESTERN,N.A.,24,39,52,57,36,12
14-07-2013,CENTRAL/WESTERN,N.A.,8,16,26,35,16,5
15-07-2013,CENTRAL/WESTERN,N.A.,10,41,101,8,17,7
16-07-2013,CENTRAL/WESTERN,N.A.,10,42,109,3,15,11
17-07-2013,CENTRAL/WESTERN,N.A.,8,32,71,7,13,6
18-07-2013,CENTRAL/WESTERN,N.A.,15,45,82,29,24,10
19-07-2013,CENTRAL/WESTERN,N.A.,10,41,74,13,18,N.A.
20-07-2013,CENTRAL/WESTERN,N.A.,9,33,67,11,19,N.A.
21-07-2013,CENTRAL/WESTERN,N.A.,10,38,61,13,18,N.A.
22-07-2013,CENTRAL/WESTERN,N.A.,10,33,68,7,19,N.A.
23-07-2013,CENTRAL/WESTERN,N.A.,8,33,77,5,16,5
24-07-2013,CENTRAL/WESTERN,N.A.,9,41,89,7,16,4
25-07-2013,CENTRAL/WESTERN,N.A.,7,42,86,11,12,5
26-07-2013,CENTRAL/WESTERN,N.A.,7,33,57,18,13,1
27-07-2013,CENTRAL/WESTERN,N.A.,8,31,52,20,15,0
28-07-2013,CENTRAL/WESTERN,N.A.,8,28,53,22,16,1
29-07-2013,CENTRAL/WESTERN,N.A.,11,37,81,10,18,5
30-07-2013,CENTRAL/WESTERN,N.A.,12,40,83,15,19,5
31-07-2013,CENTRAL/WESTERN,N.A.,9,28,53,12,20,3
