Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-09-2016,CENTRAL/WESTERN,N.A.,7,N.A.,N.A.,39,14,7
02-09-2016,CENTRAL/WESTERN,N.A.,7,N.A.,N.A.,N.A.,16,N.A.
03-09-2016,CENTRAL/WESTERN,N.A.,18,58,98,44,25,11
04-09-2016,CENTRAL/WESTERN,N.A.,25,33,39,82,33,8
05-09-2016,CENTRAL/WESTERN,N.A.,16,35,42,56,22,9
06-09-2016,CENTRAL/WESTERN,N.A.,7,48,75,27,12,10
07-09-2016,CENTRAL/WESTERN,N.A.,9,40,53,30,12,10
08-09-2016,CENTRAL/WESTERN,N.A.,8,52,109,15,12,14
09-09-2016,CENTRAL/WESTERN,N.A.,7,37,67,26,11,11
10-09-2016,CENTRAL/WESTERN,N.A.,11,50,162,9,16,16
11-09-2016,CENTRAL/WESTERN,N.A.,10,41,76,11,15,15
12-09-2016,CENTRAL/WESTERN,N.A.,13,45,74,34,19,11
13-09-2016,CENTRAL/WESTERN,N.A.,14,55,68,41,22,11
14-09-2016,CENTRAL/WESTERN,N.A.,28,72,81,65,43,17
15-09-2016,CENTRAL/WESTERN,N.A.,24,56,67,52,35,15
16-09-2016,CENTRAL/WESTERN,N.A.,11,48,72,44,17,13
17-09-2016,CENTRAL/WESTERN,N.A.,17,57,75,52,27,17
18-09-2016,CENTRAL/WESTERN,N.A.,18,46,52,77,26,16
19-09-2016,CENTRAL/WESTERN,N.A.,17,43,51,48,25,12
20-09-2016,CENTRAL/WESTERN,N.A.,29,44,48,81,38,9
21-09-2016,CENTRAL/WESTERN,N.A.,23,37,40,106,38,11
22-09-2016,CENTRAL/WESTERN,N.A.,20,35,38,95,35,11
23-09-2016,CENTRAL/WESTERN,N.A.,18,37,40,78,31,10
24-09-2016,CENTRAL/WESTERN,N.A.,18,35,40,75,31,10
25-09-2016,CENTRAL/WESTERN,N.A.,27,38,40,103,42,12
26-09-2016,CENTRAL/WESTERN,N.A.,41,46,50,116,58,17
27-09-2016,CENTRAL/WESTERN,N.A.,64,80,88,90,89,22
28-09-2016,CENTRAL/WESTERN,N.A.,42,60,64,78,63,15
29-09-2016,CENTRAL/WESTERN,N.A.,23,65,79,35,37,13
30-09-2016,CENTRAL/WESTERN,N.A.,40,90,145,4,60,19
