Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-10-2016,CENTRAL/WESTERN,N.A.,21,57,101,13,31,16
02-10-2016,CENTRAL/WESTERN,N.A.,17,52,75,21,25,18
03-10-2016,CENTRAL/WESTERN,N.A.,8,35,45,25,12,13
04-10-2016,CENTRAL/WESTERN,N.A.,12,37,47,33,18,13
05-10-2016,CENTRAL/WESTERN,N.A.,19,40,51,63,26,10
06-10-2016,CENTRAL/WESTERN,N.A.,19,45,53,62,28,4
07-10-2016,CENTRAL/WESTERN,N.A.,15,44,58,26,24,6
08-10-2016,CENTRAL/WESTERN,N.A.,21,35,43,34,31,9
09-10-2016,CENTRAL/WESTERN,N.A.,18,36,41,48,27,9
10-10-2016,CENTRAL/WESTERN,N.A.,22,34,37,59,31,8
11-10-2016,CENTRAL/WESTERN,N.A.,13,42,53,34,19,7
12-10-2016,CENTRAL/WESTERN,N.A.,13,37,44,32,19,8
13-10-2016,CENTRAL/WESTERN,N.A.,16,31,38,68,25,9
14-10-2016,CENTRAL/WESTERN,N.A.,21,32,37,82,34,9
15-10-2016,CENTRAL/WESTERN,N.A.,24,46,54,62,40,11
16-10-2016,CENTRAL/WESTERN,N.A.,24,41,46,54,36,12
17-10-2016,CENTRAL/WESTERN,N.A.,21,32,40,36,31,11
18-10-2016,CENTRAL/WESTERN,N.A.,6,23,30,21,11,6
19-10-2016,CENTRAL/WESTERN,N.A.,8,31,46,27,15,4
20-10-2016,CENTRAL/WESTERN,N.A.,33,69,86,63,50,11
21-10-2016,CENTRAL/WESTERN,N.A.,18,17,19,50,30,6
22-10-2016,CENTRAL/WESTERN,N.A.,19,31,36,64,28,9
23-10-2016,CENTRAL/WESTERN,N.A.,19,36,49,28,25,8
24-10-2016,CENTRAL/WESTERN,N.A.,10,27,37,19,13,6
25-10-2016,CENTRAL/WESTERN,N.A.,15,32,39,33,20,6
26-10-2016,CENTRAL/WESTERN,N.A.,18,44,52,38,25,8
27-10-2016,CENTRAL/WESTERN,N.A.,14,41,56,30,20,10
28-10-2016,CENTRAL/WESTERN,N.A.,10,45,67,24,16,7
29-10-2016,CENTRAL/WESTERN,N.A.,22,50,78,36,34,8
30-10-2016,CENTRAL/WESTERN,N.A.,23,31,34,56,33,5
31-10-2016,CENTRAL/WESTERN,N.A.,29,56,64,56,47,7
