Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-09-2008,CENTRAL/WESTERN,N.A.,N.A.,18,35,23,14,12
02-09-2008,CENTRAL/WESTERN,N.A.,N.A.,54,117,8,42,31
03-09-2008,CENTRAL/WESTERN,N.A.,N.A.,29,93,17,25,34
04-09-2008,CENTRAL/WESTERN,N.A.,N.A.,22,56,15,16,21
05-09-2008,CENTRAL/WESTERN,N.A.,N.A.,32,129,6,27,38
06-09-2008,CENTRAL/WESTERN,N.A.,N.A.,41,151,6,31,33
07-09-2008,CENTRAL/WESTERN,N.A.,N.A.,31,45,26,26,17
08-09-2008,CENTRAL/WESTERN,N.A.,N.A.,36,46,46,34,17
09-09-2008,CENTRAL/WESTERN,N.A.,N.A.,28,38,55,N.A.,12
10-09-2008,CENTRAL/WESTERN,N.A.,N.A.,54,70,53,44,37
11-09-2008,CENTRAL/WESTERN,N.A.,N.A.,62,88,49,62,40
12-09-2008,CENTRAL/WESTERN,N.A.,N.A.,86,110,64,87,39
13-09-2008,CENTRAL/WESTERN,N.A.,N.A.,69,88,70,85,31
14-09-2008,CENTRAL/WESTERN,N.A.,N.A.,66,81,86,97,47
15-09-2008,CENTRAL/WESTERN,N.A.,N.A.,53,67,64,65,27
16-09-2008,CENTRAL/WESTERN,N.A.,N.A.,81,106,61,72,41
17-09-2008,CENTRAL/WESTERN,N.A.,N.A.,65,76,98,105,39
18-09-2008,CENTRAL/WESTERN,N.A.,N.A.,44,72,57,76,20
19-09-2008,CENTRAL/WESTERN,N.A.,N.A.,34,59,24,39,14
20-09-2008,CENTRAL/WESTERN,N.A.,N.A.,N.A.,N.A.,15,24,13
21-09-2008,CENTRAL/WESTERN,N.A.,N.A.,N.A.,N.A.,28,24,26
22-09-2008,CENTRAL/WESTERN,N.A.,N.A.,N.A.,N.A.,41,97,60
23-09-2008,CENTRAL/WESTERN,N.A.,N.A.,43,57,37,60,26
24-09-2008,CENTRAL/WESTERN,N.A.,N.A.,18,28,43,30,8
25-09-2008,CENTRAL/WESTERN,N.A.,N.A.,28,47,17,23,10
26-09-2008,CENTRAL/WESTERN,N.A.,N.A.,33,48,30,25,13
27-09-2008,CENTRAL/WESTERN,N.A.,N.A.,32,42,39,33,13
28-09-2008,CENTRAL/WESTERN,N.A.,N.A.,46,59,50,47,15
29-09-2008,CENTRAL/WESTERN,N.A.,N.A.,66,85,51,72,22
30-09-2008,CENTRAL/WESTERN,N.A.,N.A.,71,86,76,87,26
