Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-01-2010,CENTRAL/WESTERN,N.A.,N.A.,45,56,51,90,14
02-01-2010,CENTRAL/WESTERN,N.A.,N.A.,68,139,16,79,19
03-01-2010,CENTRAL/WESTERN,N.A.,N.A.,53,70,29,14,8
04-01-2010,CENTRAL/WESTERN,N.A.,N.A.,83,132,34,64,10
05-01-2010,CENTRAL/WESTERN,N.A.,N.A.,61,98,39,75,10
06-01-2010,CENTRAL/WESTERN,N.A.,N.A.,55,144,24,46,10
07-01-2010,CENTRAL/WESTERN,N.A.,N.A.,48,129,15,29,11
08-01-2010,CENTRAL/WESTERN,N.A.,N.A.,58,154,10,29,18
09-01-2010,CENTRAL/WESTERN,N.A.,N.A.,65,111,21,43,10
10-01-2010,CENTRAL/WESTERN,N.A.,N.A.,56,71,46,50,10
11-01-2010,CENTRAL/WESTERN,N.A.,N.A.,55,136,15,25,21
12-01-2010,CENTRAL/WESTERN,N.A.,N.A.,67,112,25,51,22
13-01-2010,CENTRAL/WESTERN,N.A.,N.A.,82,135,27,71,26
14-01-2010,CENTRAL/WESTERN,N.A.,N.A.,75,108,53,76,18
15-01-2010,CENTRAL/WESTERN,N.A.,N.A.,81,114,55,68,14
16-01-2010,CENTRAL/WESTERN,N.A.,N.A.,89,124,50,71,18
17-01-2010,CENTRAL/WESTERN,N.A.,N.A.,51,60,69,62,15
18-01-2010,CENTRAL/WESTERN,N.A.,N.A.,71,119,54,55,12
19-01-2010,CENTRAL/WESTERN,N.A.,N.A.,68,117,48,42,9
20-01-2010,CENTRAL/WESTERN,N.A.,N.A.,71,128,29,50,10
21-01-2010,CENTRAL/WESTERN,N.A.,N.A.,69,155,16,40,9
22-01-2010,CENTRAL/WESTERN,N.A.,N.A.,57,100,28,50,9
23-01-2010,CENTRAL/WESTERN,N.A.,N.A.,50,109,11,43,11
24-01-2010,CENTRAL/WESTERN,N.A.,N.A.,51,75,19,53,14
25-01-2010,CENTRAL/WESTERN,N.A.,N.A.,84,231,12,73,27
26-01-2010,CENTRAL/WESTERN,N.A.,N.A.,55,110,20,47,12
27-01-2010,CENTRAL/WESTERN,N.A.,N.A.,64,109,28,81,13
28-01-2010,CENTRAL/WESTERN,N.A.,N.A.,121,371,13,96,36
29-01-2010,CENTRAL/WESTERN,N.A.,N.A.,97,276,24,75,19
30-01-2010,CENTRAL/WESTERN,N.A.,N.A.,82,128,45,87,13
31-01-2010,CENTRAL/WESTERN,N.A.,N.A.,83,168,19,52,16
