Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-12-2017,CENTRAL/WESTERN,N.A.,17,42,56,36,29,7
02-12-2017,CENTRAL/WESTERN,N.A.,19,49,66,35,32,9
03-12-2017,CENTRAL/WESTERN,N.A.,35,65,75,50,54,13
04-12-2017,CENTRAL/WESTERN,N.A.,36,59,81,35,55,11
05-12-2017,CENTRAL/WESTERN,N.A.,34,47,59,34,48,9
06-12-2017,CENTRAL/WESTERN,N.A.,42,37,41,88,61,7
07-12-2017,CENTRAL/WESTERN,N.A.,48,60,65,76,75,7
08-12-2017,CENTRAL/WESTERN,N.A.,39,41,45,79,63,8
09-12-2017,CENTRAL/WESTERN,N.A.,68,61,70,82,92,11
10-12-2017,CENTRAL/WESTERN,N.A.,74,81,85,94,104,15
11-12-2017,CENTRAL/WESTERN,N.A.,41,47,50,99,62,10
12-12-2017,CENTRAL/WESTERN,N.A.,45,42,45,100,75,8
13-12-2017,CENTRAL/WESTERN,N.A.,18,29,33,56,30,3
14-12-2017,CENTRAL/WESTERN,N.A.,14,35,41,53,30,3
15-12-2017,CENTRAL/WESTERN,N.A.,26,51,73,38,44,6
16-12-2017,CENTRAL/WESTERN,N.A.,22,36,60,15,43,5
17-12-2017,CENTRAL/WESTERN,N.A.,25,32,40,25,34,3
18-12-2017,CENTRAL/WESTERN,N.A.,55,53,66,45,74,6
19-12-2017,CENTRAL/WESTERN,N.A.,32,46,54,63,51,6
20-12-2017,CENTRAL/WESTERN,N.A.,27,46,55,61,45,6
21-12-2017,CENTRAL/WESTERN,N.A.,23,40,46,79,42,5
22-12-2017,CENTRAL/WESTERN,N.A.,31,46,52,86,55,5
23-12-2017,CENTRAL/WESTERN,N.A.,38,81,172,48,61,20
24-12-2017,CENTRAL/WESTERN,N.A.,59,92,162,56,92,21
25-12-2017,CENTRAL/WESTERN,N.A.,44,37,39,111,67,12
26-12-2017,CENTRAL/WESTERN,N.A.,49,38,40,115,86,8
27-12-2017,CENTRAL/WESTERN,N.A.,26,31,34,89,49,4
28-12-2017,CENTRAL/WESTERN,N.A.,28,40,44,71,54,4
29-12-2017,CENTRAL/WESTERN,N.A.,30,43,49,61,44,4
30-12-2017,CENTRAL/WESTERN,N.A.,20,51,64,56,32,6
31-12-2017,CENTRAL/WESTERN,N.A.,29,41,47,62,44,4
