Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-02-2017,CENTRAL/WESTERN,N.A.,27,44,63,38,39,12
02-02-2017,CENTRAL/WESTERN,N.A.,20,26,29,60,37,8
03-02-2017,CENTRAL/WESTERN,N.A.,24,38,44,55,35,6
04-02-2017,CENTRAL/WESTERN,N.A.,23,42,48,53,34,N.A.
05-02-2017,CENTRAL/WESTERN,N.A.,37,65,86,30,44,6
06-02-2017,CENTRAL/WESTERN,N.A.,31,33,37,68,46,5
07-02-2017,CENTRAL/WESTERN,N.A.,38,30,32,92,60,8
08-02-2017,CENTRAL/WESTERN,N.A.,24,50,65,52,41,10
09-02-2017,CENTRAL/WESTERN,N.A.,19,40,49,43,28,9
10-02-2017,CENTRAL/WESTERN,N.A.,48,50,58,48,59,12
11-02-2017,CENTRAL/WESTERN,N.A.,47,47,55,62,57,13
12-02-2017,CENTRAL/WESTERN,N.A.,48,47,51,90,64,15
13-02-2017,CENTRAL/WESTERN,N.A.,29,41,45,94,46,13
14-02-2017,CENTRAL/WESTERN,N.A.,20,37,41,84,34,8
15-02-2017,CENTRAL/WESTERN,N.A.,21,41,44,88,35,6
16-02-2017,CENTRAL/WESTERN,N.A.,24,73,90,53,39,9
17-02-2017,CENTRAL/WESTERN,N.A.,31,98,197,20,48,12
18-02-2017,CENTRAL/WESTERN,N.A.,31,69,163,40,44,11
19-02-2017,CENTRAL/WESTERN,N.A.,38,31,33,84,49,8
20-02-2017,CENTRAL/WESTERN,N.A.,34,67,115,38,46,14
21-02-2017,CENTRAL/WESTERN,N.A.,26,36,39,55,38,6
22-02-2017,CENTRAL/WESTERN,N.A.,21,51,64,40,29,6
23-02-2017,CENTRAL/WESTERN,N.A.,39,48,108,10,57,10
24-02-2017,CENTRAL/WESTERN,N.A.,18,52,78,8,26,5
25-02-2017,CENTRAL/WESTERN,N.A.,15,53,92,8,24,6
26-02-2017,CENTRAL/WESTERN,N.A.,12,47,60,28,15,6
27-02-2017,CENTRAL/WESTERN,N.A.,29,42,46,63,41,10
28-02-2017,CENTRAL/WESTERN,N.A.,38,41,43,106,56,N.A.
