Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-08-2016,CENTRAL/WESTERN,N.A.,26,53,66,76,38,18
02-08-2016,CENTRAL/WESTERN,N.A.,9,12,13,57,20,2
03-08-2016,CENTRAL/WESTERN,N.A.,9,31,45,27,16,4
04-08-2016,CENTRAL/WESTERN,N.A.,9,35,56,11,14,8
05-08-2016,CENTRAL/WESTERN,N.A.,10,33,64,19,16,12
06-08-2016,CENTRAL/WESTERN,N.A.,13,24,38,53,20,15
07-08-2016,CENTRAL/WESTERN,N.A.,16,41,59,44,24,15
08-08-2016,CENTRAL/WESTERN,N.A.,17,24,33,60,25,13
09-08-2016,CENTRAL/WESTERN,N.A.,21,N.A.,N.A.,33,31,13
10-08-2016,CENTRAL/WESTERN,N.A.,19,67,106,31,25,14
11-08-2016,CENTRAL/WESTERN,N.A.,15,61,127,32,21,13
12-08-2016,CENTRAL/WESTERN,N.A.,15,53,88,37,21,19
13-08-2016,CENTRAL/WESTERN,N.A.,10,40,53,36,15,11
14-08-2016,CENTRAL/WESTERN,N.A.,6,27,32,36,8,10
15-08-2016,CENTRAL/WESTERN,N.A.,8,40,56,30,12,11
16-08-2016,CENTRAL/WESTERN,N.A.,7,43,61,18,11,9
17-08-2016,CENTRAL/WESTERN,N.A.,5,32,40,30,9,10
18-08-2016,CENTRAL/WESTERN,N.A.,7,21,26,43,14,11
19-08-2016,CENTRAL/WESTERN,N.A.,12,30,46,29,24,11
20-08-2016,CENTRAL/WESTERN,N.A.,22,50,101,17,41,22
21-08-2016,CENTRAL/WESTERN,N.A.,13,59,78,46,20,15
22-08-2016,CENTRAL/WESTERN,N.A.,15,28,37,52,23,14
23-08-2016,CENTRAL/WESTERN,N.A.,14,46,80,19,21,15
24-08-2016,CENTRAL/WESTERN,N.A.,17,37,47,48,23,9
25-08-2016,CENTRAL/WESTERN,N.A.,23,52,70,50,32,9
26-08-2016,CENTRAL/WESTERN,N.A.,18,44,65,50,26,13
27-08-2016,CENTRAL/WESTERN,N.A.,21,74,98,45,33,18
28-08-2016,CENTRAL/WESTERN,N.A.,24,37,41,71,31,8
29-08-2016,CENTRAL/WESTERN,N.A.,31,28,31,82,42,11
30-08-2016,CENTRAL/WESTERN,N.A.,26,41,44,121,39,18
31-08-2016,CENTRAL/WESTERN,N.A.,26,47,56,76,36,20
