Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-05-2015,CENTRAL/WESTERN,N.A.,14,15,18,35,20,10
02-05-2015,CENTRAL/WESTERN,N.A.,11,21,29,24,18,12
03-05-2015,CENTRAL/WESTERN,N.A.,10,18,25,31,17,13
04-05-2015,CENTRAL/WESTERN,N.A.,12,22,33,33,20,22
05-05-2015,CENTRAL/WESTERN,N.A.,17,28,33,42,26,17
06-05-2015,CENTRAL/WESTERN,N.A.,15,27,35,31,26,13
07-05-2015,CENTRAL/WESTERN,N.A.,11,17,22,27,16,9
08-05-2015,CENTRAL/WESTERN,N.A.,10,16,24,22,15,10
09-05-2015,CENTRAL/WESTERN,N.A.,10,31,38,31,16,11
10-05-2015,CENTRAL/WESTERN,N.A.,14,46,63,23,22,12
11-05-2015,CENTRAL/WESTERN,N.A.,14,36,46,32,23,9
12-05-2015,CENTRAL/WESTERN,N.A.,16,63,80,44,27,17
13-05-2015,CENTRAL/WESTERN,N.A.,22,40,46,77,37,12
14-05-2015,CENTRAL/WESTERN,N.A.,11,16,23,31,16,14
15-05-2015,CENTRAL/WESTERN,N.A.,12,17,23,32,18,15
16-05-2015,CENTRAL/WESTERN,N.A.,15,52,97,17,23,19
17-05-2015,CENTRAL/WESTERN,N.A.,10,43,64,32,17,18
18-05-2015,CENTRAL/WESTERN,N.A.,10,19,24,37,20,15
19-05-2015,CENTRAL/WESTERN,N.A.,12,22,29,30,23,13
20-05-2015,CENTRAL/WESTERN,N.A.,14,38,52,25,26,12
21-05-2015,CENTRAL/WESTERN,N.A.,15,44,55,60,24,12
22-05-2015,CENTRAL/WESTERN,N.A.,17,44,48,60,24,13
23-05-2015,CENTRAL/WESTERN,N.A.,14,59,129,30,20,13
24-05-2015,CENTRAL/WESTERN,N.A.,23,71,172,17,34,27
25-05-2015,CENTRAL/WESTERN,N.A.,21,50,98,28,31,18
26-05-2015,CENTRAL/WESTERN,N.A.,15,39,77,29,26,9
27-05-2015,CENTRAL/WESTERN,N.A.,13,18,23,35,26,9
28-05-2015,CENTRAL/WESTERN,N.A.,14,19,23,48,28,9
29-05-2015,CENTRAL/WESTERN,N.A.,15,24,29,46,31,12
30-05-2015,CENTRAL/WESTERN,N.A.,15,25,30,48,29,9
31-05-2015,CENTRAL/WESTERN,N.A.,13,31,45,32,25,12
