Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-11-2012,CENTRAL/WESTERN,N.A.,35,67,81,52,50,12
02-11-2012,CENTRAL/WESTERN,N.A.,50,57,64,84,71,8
03-11-2012,CENTRAL/WESTERN,N.A.,40,52,60,69,62,8
04-11-2012,CENTRAL/WESTERN,N.A.,43,79,96,51,61,12
05-11-2012,CENTRAL/WESTERN,N.A.,55,55,60,80,78,11
06-11-2012,CENTRAL/WESTERN,N.A.,42,61,68,81,81,11
07-11-2012,CENTRAL/WESTERN,N.A.,43,52,57,89,88,6
08-11-2012,CENTRAL/WESTERN,N.A.,36,57,65,69,67,4
09-11-2012,CENTRAL/WESTERN,N.A.,21,50,70,32,40,2
10-11-2012,CENTRAL/WESTERN,N.A.,19,55,111,11,38,5
11-11-2012,CENTRAL/WESTERN,N.A.,17,55,77,23,30,6
12-11-2012,CENTRAL/WESTERN,N.A.,31,60,71,30,46,7
13-11-2012,CENTRAL/WESTERN,N.A.,58,101,149,31,80,17
14-11-2012,CENTRAL/WESTERN,N.A.,49,61,66,83,73,7
15-11-2012,CENTRAL/WESTERN,N.A.,36,53,57,70,67,4
16-11-2012,CENTRAL/WESTERN,N.A.,30,59,70,43,57,3
17-11-2012,CENTRAL/WESTERN,N.A.,13,63,86,24,25,4
18-11-2012,CENTRAL/WESTERN,N.A.,22,52,64,20,31,4
19-11-2012,CENTRAL/WESTERN,N.A.,48,57,67,52,70,8
20-11-2012,CENTRAL/WESTERN,N.A.,36,61,72,57,59,6
21-11-2012,CENTRAL/WESTERN,N.A.,35,73,100,31,55,2
22-11-2012,CENTRAL/WESTERN,N.A.,16,46,77,11,25,3
23-11-2012,CENTRAL/WESTERN,N.A.,14,52,82,16,25,4
24-11-2012,CENTRAL/WESTERN,N.A.,23,51,79,11,35,5
25-11-2012,CENTRAL/WESTERN,N.A.,18,57,114,7,27,3
26-11-2012,CENTRAL/WESTERN,N.A.,17,61,183,2,27,9
27-11-2012,CENTRAL/WESTERN,N.A.,17,52,83,9,26,3
28-11-2012,CENTRAL/WESTERN,N.A.,48,59,112,11,75,8
29-11-2012,CENTRAL/WESTERN,N.A.,25,58,160,3,35,13
30-11-2012,CENTRAL/WESTERN,N.A.,23,59,137,10,36,10
