Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-05-2012,CENTRAL/WESTERN,N.A.,14,20,35,24,29,7
02-05-2012,CENTRAL/WESTERN,N.A.,15,23,42,26,32,7
03-05-2012,CENTRAL/WESTERN,N.A.,16,31,60,20,33,8
04-05-2012,CENTRAL/WESTERN,N.A.,20,43,79,25,34,7
05-05-2012,CENTRAL/WESTERN,N.A.,19,63,74,50,35,5
06-05-2012,CENTRAL/WESTERN,N.A.,32,58,64,79,53,10
07-05-2012,CENTRAL/WESTERN,N.A.,35,59,68,80,56,8
08-05-2012,CENTRAL/WESTERN,N.A.,14,33,55,30,25,6
09-05-2012,CENTRAL/WESTERN,N.A.,6,21,37,29,13,5
10-05-2012,CENTRAL/WESTERN,N.A.,9,35,64,26,19,9
11-05-2012,CENTRAL/WESTERN,N.A.,19,54,66,38,37,5
12-05-2012,CENTRAL/WESTERN,N.A.,24,47,64,38,42,5
13-05-2012,CENTRAL/WESTERN,N.A.,9,38,79,15,17,15
14-05-2012,CENTRAL/WESTERN,N.A.,10,28,54,22,19,8
15-05-2012,CENTRAL/WESTERN,N.A.,11,46,103,11,21,11
16-05-2012,CENTRAL/WESTERN,N.A.,6,43,73,11,12,6
17-05-2012,CENTRAL/WESTERN,N.A.,6,47,74,13,13,6
18-05-2012,CENTRAL/WESTERN,N.A.,10,66,96,22,19,6
19-05-2012,CENTRAL/WESTERN,N.A.,15,60,107,34,26,6
20-05-2012,CENTRAL/WESTERN,N.A.,23,66,91,33,35,10
21-05-2012,CENTRAL/WESTERN,N.A.,19,45,52,80,37,5
22-05-2012,CENTRAL/WESTERN,N.A.,20,47,54,80,42,6
23-05-2012,CENTRAL/WESTERN,N.A.,20,48,56,71,40,6
24-05-2012,CENTRAL/WESTERN,N.A.,20,52,63,49,38,7
25-05-2012,CENTRAL/WESTERN,N.A.,14,44,60,31,29,5
26-05-2012,CENTRAL/WESTERN,N.A.,13,51,74,25,23,6
27-05-2012,CENTRAL/WESTERN,N.A.,17,43,52,36,27,5
28-05-2012,CENTRAL/WESTERN,N.A.,12,54,67,31,23,3
29-05-2012,CENTRAL/WESTERN,N.A.,24,53,65,43,43,2
30-05-2012,CENTRAL/WESTERN,N.A.,17,46,65,29,32,3
31-05-2012,CENTRAL/WESTERN,N.A.,21,54,80,37,36,4
