Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-10-2018,CENTRAL/WESTERN,N.A.,30,30,35,147,45,7
02-10-2018,CENTRAL/WESTERN,N.A.,30,33,39,144,57,6
03-10-2018,CENTRAL/WESTERN,N.A.,29,32,37,154,57,7
04-10-2018,CENTRAL/WESTERN,N.A.,32,66,72,128,57,12
05-10-2018,CENTRAL/WESTERN,N.A.,30,57,63,130,53,9
06-10-2018,CENTRAL/WESTERN,N.A.,28,46,52,131,46,8
07-10-2018,CENTRAL/WESTERN,N.A.,27,22,27,146,41,5
08-10-2018,CENTRAL/WESTERN,N.A.,29,29,34,141,48,5
09-10-2018,CENTRAL/WESTERN,N.A.,26,31,37,103,41,4
10-10-2018,CENTRAL/WESTERN,N.A.,42,54,63,68,55,7
11-10-2018,CENTRAL/WESTERN,N.A.,24,52,63,56,33,5
12-10-2018,CENTRAL/WESTERN,N.A.,21,35,42,69,28,4
13-10-2018,CENTRAL/WESTERN,N.A.,19,29,35,94,33,5
14-10-2018,CENTRAL/WESTERN,N.A.,17,25,31,83,34,5
15-10-2018,CENTRAL/WESTERN,N.A.,17,29,37,76,29,5
16-10-2018,CENTRAL/WESTERN,N.A.,25,64,102,24,33,7
17-10-2018,CENTRAL/WESTERN,N.A.,18,52,76,11,25,7
18-10-2018,CENTRAL/WESTERN,N.A.,13,35,42,54,17,3
19-10-2018,CENTRAL/WESTERN,N.A.,25,28,34,102,42,4
20-10-2018,CENTRAL/WESTERN,N.A.,22,28,34,96,37,3
21-10-2018,CENTRAL/WESTERN,N.A.,19,25,31,97,34,1
22-10-2018,CENTRAL/WESTERN,N.A.,23,55,73,58,36,4
23-10-2018,CENTRAL/WESTERN,N.A.,30,53,72,56,42,4
24-10-2018,CENTRAL/WESTERN,N.A.,22,36,43,83,34,2
25-10-2018,CENTRAL/WESTERN,N.A.,28,38,44,98,43,3
26-10-2018,CENTRAL/WESTERN,N.A.,49,72,86,69,71,10
27-10-2018,CENTRAL/WESTERN,N.A.,25,45,53,74,40,5
28-10-2018,CENTRAL/WESTERN,N.A.,26,56,63,88,48,11
29-10-2018,CENTRAL/WESTERN,N.A.,18,58,69,76,39,8
30-10-2018,CENTRAL/WESTERN,N.A.,18,40,47,103,38,5
31-10-2018,CENTRAL/WESTERN,N.A.,22,36,43,107,43,6
