Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-11-2018,CENTRAL/WESTERN,N.A.,22,40,47,95,42,5
02-11-2018,CENTRAL/WESTERN,N.A.,32,51,63,55,44,3
03-11-2018,CENTRAL/WESTERN,N.A.,16,59,89,19,25,6
04-11-2018,CENTRAL/WESTERN,N.A.,18,28,36,51,25,4
05-11-2018,CENTRAL/WESTERN,N.A.,17,26,34,68,25,N.A.
06-11-2018,CENTRAL/WESTERN,N.A.,14,27,33,67,24,N.A.
07-11-2018,CENTRAL/WESTERN,N.A.,19,36,45,60,30,3
08-11-2018,CENTRAL/WESTERN,N.A.,43,79,103,39,66,11
09-11-2018,CENTRAL/WESTERN,N.A.,29,53,80,55,44,6
10-11-2018,CENTRAL/WESTERN,N.A.,24,27,33,76,37,3
11-11-2018,CENTRAL/WESTERN,N.A.,24,27,34,78,36,4
12-11-2018,CENTRAL/WESTERN,N.A.,39,81,101,57,58,12
13-11-2018,CENTRAL/WESTERN,N.A.,31,35,42,74,44,5
14-11-2018,CENTRAL/WESTERN,N.A.,21,31,38,80,36,3
15-11-2018,CENTRAL/WESTERN,N.A.,26,30,36,81,49,3
16-11-2018,CENTRAL/WESTERN,N.A.,27,38,45,68,47,4
17-11-2018,CENTRAL/WESTERN,N.A.,23,32,39,60,35,3
18-11-2018,CENTRAL/WESTERN,N.A.,16,37,48,51,22,4
19-11-2018,CENTRAL/WESTERN,N.A.,24,49,70,41,42,5
20-11-2018,CENTRAL/WESTERN,N.A.,18,47,56,63,31,4
21-11-2018,CENTRAL/WESTERN,N.A.,25,89,108,52,46,6
22-11-2018,CENTRAL/WESTERN,N.A.,17,N.A.,N.A.,32,30,3
23-11-2018,CENTRAL/WESTERN,N.A.,32,51,61,69,48,5
24-11-2018,CENTRAL/WESTERN,N.A.,27,38,43,82,44,4
25-11-2018,CENTRAL/WESTERN,N.A.,25,44,49,58,35,4
26-11-2018,CENTRAL/WESTERN,N.A.,10,46,58,41,13,4
27-11-2018,CENTRAL/WESTERN,N.A.,19,49,59,33,24,4
28-11-2018,CENTRAL/WESTERN,N.A.,17,47,56,37,21,3
29-11-2018,CENTRAL/WESTERN,N.A.,30,45,52,58,42,4
30-11-2018,CENTRAL/WESTERN,N.A.,28,38,44,99,46,4
