Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-02-2009,CENTRAL/WESTERN,N.A.,N.A.,36,46,65,40,10
02-02-2009,CENTRAL/WESTERN,N.A.,N.A.,54,92,52,48,12
03-02-2009,CENTRAL/WESTERN,N.A.,N.A.,96,285,16,57,45
04-02-2009,CENTRAL/WESTERN,N.A.,N.A.,65,82,46,44,11
05-02-2009,CENTRAL/WESTERN,N.A.,N.A.,64,75,59,47,11
06-02-2009,CENTRAL/WESTERN,N.A.,N.A.,57,65,55,41,10
07-02-2009,CENTRAL/WESTERN,N.A.,N.A.,60,68,59,38,11
08-02-2009,CENTRAL/WESTERN,N.A.,N.A.,45,48,70,37,10
09-02-2009,CENTRAL/WESTERN,N.A.,N.A.,100,199,34,59,21
10-02-2009,CENTRAL/WESTERN,N.A.,N.A.,104,275,30,86,57
11-02-2009,CENTRAL/WESTERN,N.A.,N.A.,96,147,38,86,25
12-02-2009,CENTRAL/WESTERN,N.A.,N.A.,58,74,53,56,13
13-02-2009,CENTRAL/WESTERN,N.A.,N.A.,33,55,17,25,33
14-02-2009,CENTRAL/WESTERN,N.A.,N.A.,35,76,10,25,12
15-02-2009,CENTRAL/WESTERN,N.A.,N.A.,53,137,9,48,19
16-02-2009,CENTRAL/WESTERN,N.A.,N.A.,49,57,31,42,8
17-02-2009,CENTRAL/WESTERN,N.A.,N.A.,43,50,48,34,10
18-02-2009,CENTRAL/WESTERN,N.A.,N.A.,48,57,45,38,12
19-02-2009,CENTRAL/WESTERN,N.A.,N.A.,60,104,25,19,10
20-02-2009,CENTRAL/WESTERN,N.A.,N.A.,96,235,18,84,50
21-02-2009,CENTRAL/WESTERN,N.A.,N.A.,48,52,61,80,13
22-02-2009,CENTRAL/WESTERN,N.A.,N.A.,67,91,29,151,14
23-02-2009,CENTRAL/WESTERN,N.A.,N.A.,50,93,13,57,12
24-02-2009,CENTRAL/WESTERN,N.A.,N.A.,43,77,10,30,10
25-02-2009,CENTRAL/WESTERN,N.A.,N.A.,46,93,7,20,11
26-02-2009,CENTRAL/WESTERN,N.A.,N.A.,48,70,17,28,9
27-02-2009,CENTRAL/WESTERN,N.A.,N.A.,47,59,33,39,10
28-02-2009,CENTRAL/WESTERN,N.A.,N.A.,44,54,29,38,9
