Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-10-2011,CENTRAL/WESTERN,N.A.,15,30,36,50,26,6
02-10-2011,CENTRAL/WESTERN,N.A.,20,32,42,30,28,9
03-10-2011,CENTRAL/WESTERN,N.A.,25,35,48,30,34,8
04-10-2011,CENTRAL/WESTERN,N.A.,18,35,44,51,31,8
05-10-2011,CENTRAL/WESTERN,N.A.,27,36,45,45,40,10
06-10-2011,CENTRAL/WESTERN,N.A.,35,42,53,51,49,11
07-10-2011,CENTRAL/WESTERN,N.A.,52,44,49,96,74,12
08-10-2011,CENTRAL/WESTERN,N.A.,46,41,46,98,73,12
09-10-2011,CENTRAL/WESTERN,N.A.,49,40,46,84,75,13
10-10-2011,CENTRAL/WESTERN,N.A.,N.A.,32,41,42,33,8
11-10-2011,CENTRAL/WESTERN,N.A.,10,29,50,13,16,6
12-10-2011,CENTRAL/WESTERN,N.A.,10,28,64,11,15,6
13-10-2011,CENTRAL/WESTERN,N.A.,11,32,71,8,17,7
14-10-2011,CENTRAL/WESTERN,N.A.,23,51,119,8,33,13
15-10-2011,CENTRAL/WESTERN,N.A.,25,57,79,31,39,11
16-10-2011,CENTRAL/WESTERN,N.A.,33,51,58,76,55,16
17-10-2011,CENTRAL/WESTERN,N.A.,42,61,70,92,77,16
18-10-2011,CENTRAL/WESTERN,N.A.,57,49,53,128,90,16
19-10-2011,CENTRAL/WESTERN,N.A.,43,40,45,98,70,12
20-10-2011,CENTRAL/WESTERN,N.A.,41,71,84,72,69,17
21-10-2011,CENTRAL/WESTERN,N.A.,36,58,69,68,54,14
22-10-2011,CENTRAL/WESTERN,N.A.,33,45,51,67,49,9
23-10-2011,CENTRAL/WESTERN,N.A.,37,39,42,88,55,9
24-10-2011,CENTRAL/WESTERN,N.A.,46,86,155,47,63,38
25-10-2011,CENTRAL/WESTERN,N.A.,75,83,133,26,89,38
26-10-2011,CENTRAL/WESTERN,N.A.,32,40,50,52,43,11
27-10-2011,CENTRAL/WESTERN,N.A.,32,44,53,61,48,10
28-10-2011,CENTRAL/WESTERN,N.A.,33,49,57,58,52,12
29-10-2011,CENTRAL/WESTERN,N.A.,45,69,87,40,65,16
30-10-2011,CENTRAL/WESTERN,N.A.,46,44,51,67,62,13
31-10-2011,CENTRAL/WESTERN,N.A.,26,37,42,81,44,10
