Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-04-2009,CENTRAL/WESTERN,N.A.,N.A.,45,51,101,76,17
02-04-2009,CENTRAL/WESTERN,N.A.,N.A.,40,44,102,80,15
03-04-2009,CENTRAL/WESTERN,N.A.,N.A.,47,53,80,56,13
04-04-2009,CENTRAL/WESTERN,N.A.,N.A.,55,60,76,54,15
05-04-2009,CENTRAL/WESTERN,N.A.,N.A.,81,118,31,55,35
06-04-2009,CENTRAL/WESTERN,N.A.,N.A.,48,71,33,24,14
07-04-2009,CENTRAL/WESTERN,N.A.,N.A.,62,72,53,39,15
08-04-2009,CENTRAL/WESTERN,N.A.,N.A.,58,68,64,50,18
09-04-2009,CENTRAL/WESTERN,N.A.,N.A.,44,48,107,62,17
10-04-2009,CENTRAL/WESTERN,N.A.,N.A.,43,47,94,48,16
11-04-2009,CENTRAL/WESTERN,N.A.,N.A.,42,47,72,52,16
12-04-2009,CENTRAL/WESTERN,N.A.,N.A.,55,68,40,41,14
13-04-2009,CENTRAL/WESTERN,N.A.,N.A.,71,182,11,40,29
14-04-2009,CENTRAL/WESTERN,N.A.,N.A.,109,247,25,62,50
15-04-2009,CENTRAL/WESTERN,N.A.,N.A.,51,58,64,41,12
16-04-2009,CENTRAL/WESTERN,N.A.,N.A.,69,100,35,29,23
17-04-2009,CENTRAL/WESTERN,N.A.,N.A.,54,83,54,32,16
18-04-2009,CENTRAL/WESTERN,N.A.,N.A.,47,52,61,28,11
19-04-2009,CENTRAL/WESTERN,N.A.,N.A.,32,42,33,26,15
20-04-2009,CENTRAL/WESTERN,N.A.,N.A.,74,104,51,51,38
21-04-2009,CENTRAL/WESTERN,N.A.,N.A.,50,69,79,42,9
22-04-2009,CENTRAL/WESTERN,N.A.,N.A.,37,41,92,72,6
23-04-2009,CENTRAL/WESTERN,N.A.,N.A.,49,54,70,67,8
24-04-2009,CENTRAL/WESTERN,N.A.,N.A.,57,69,48,59,5
25-04-2009,CENTRAL/WESTERN,N.A.,N.A.,65,113,11,31,11
26-04-2009,CENTRAL/WESTERN,N.A.,N.A.,45,53,39,59,6
27-04-2009,CENTRAL/WESTERN,N.A.,N.A.,43,48,113,147,12
28-04-2009,CENTRAL/WESTERN,N.A.,N.A.,39,43,140,67,10
29-04-2009,CENTRAL/WESTERN,N.A.,N.A.,40,45,103,54,8
30-04-2009,CENTRAL/WESTERN,N.A.,N.A.,44,50,87,49,7
