Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-04-2017,CENTRAL/WESTERN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
02-04-2017,CENTRAL/WESTERN,N.A.,32,30,32,124,45,9
03-04-2017,CENTRAL/WESTERN,N.A.,31,40,42,118,49,8
04-04-2017,CENTRAL/WESTERN,N.A.,32,34,36,115,52,8
05-04-2017,CENTRAL/WESTERN,N.A.,26,44,49,79,46,6
06-04-2017,CENTRAL/WESTERN,N.A.,26,55,70,34,45,7
07-04-2017,CENTRAL/WESTERN,N.A.,27,66,159,10,42,15
08-04-2017,CENTRAL/WESTERN,N.A.,19,40,85,14,29,10
09-04-2017,CENTRAL/WESTERN,N.A.,13,20,29,28,18,7
10-04-2017,CENTRAL/WESTERN,N.A.,10,18,23,26,20,10
11-04-2017,CENTRAL/WESTERN,N.A.,17,35,77,15,26,15
12-04-2017,CENTRAL/WESTERN,N.A.,15,50,88,5,22,11
13-04-2017,CENTRAL/WESTERN,N.A.,17,46,53,33,25,11
14-04-2017,CENTRAL/WESTERN,N.A.,29,56,65,62,45,15
15-04-2017,CENTRAL/WESTERN,N.A.,30,54,60,58,44,14
16-04-2017,CENTRAL/WESTERN,N.A.,24,43,66,37,32,12
17-04-2017,CENTRAL/WESTERN,N.A.,19,40,58,36,25,13
18-04-2017,CENTRAL/WESTERN,N.A.,27,48,77,56,37,12
19-04-2017,CENTRAL/WESTERN,N.A.,14,28,41,47,20,12
20-04-2017,CENTRAL/WESTERN,N.A.,11,27,34,31,16,9
21-04-2017,CENTRAL/WESTERN,N.A.,17,34,41,39,25,12
22-04-2017,CENTRAL/WESTERN,N.A.,22,60,73,31,36,11
23-04-2017,CENTRAL/WESTERN,N.A.,26,36,38,62,41,12
24-04-2017,CENTRAL/WESTERN,N.A.,35,39,41,101,58,12
25-04-2017,CENTRAL/WESTERN,N.A.,33,47,51,82,52,N.A.
26-04-2017,CENTRAL/WESTERN,N.A.,49,68,115,30,70,N.A.
27-04-2017,CENTRAL/WESTERN,N.A.,26,64,104,17,37,10
28-04-2017,CENTRAL/WESTERN,N.A.,13,40,46,66,21,6
29-04-2017,CENTRAL/WESTERN,N.A.,32,76,87,75,49,11
30-04-2017,CENTRAL/WESTERN,N.A.,25,29,32,127,35,10
