Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-05-2017,CENTRAL/WESTERN,N.A.,23,38,42,93,35,8
02-05-2017,CENTRAL/WESTERN,N.A.,18,40,57,28,31,8
03-05-2017,CENTRAL/WESTERN,N.A.,12,12,16,33,18,7
04-05-2017,CENTRAL/WESTERN,N.A.,11,55,81,21,18,9
05-05-2017,CENTRAL/WESTERN,N.A.,41,102,208,56,54,29
06-05-2017,CENTRAL/WESTERN,N.A.,62,88,105,98,78,20
07-05-2017,CENTRAL/WESTERN,N.A.,20,27,29,77,30,6
08-05-2017,CENTRAL/WESTERN,N.A.,21,33,38,66,38,7
09-05-2017,CENTRAL/WESTERN,N.A.,23,72,85,57,31,14
10-05-2017,CENTRAL/WESTERN,N.A.,67,109,130,72,85,31
11-05-2017,CENTRAL/WESTERN,N.A.,26,47,52,71,34,10
12-05-2017,CENTRAL/WESTERN,N.A.,19,50,63,52,29,13
13-05-2017,CENTRAL/WESTERN,N.A.,21,81,140,10,30,29
14-05-2017,CENTRAL/WESTERN,N.A.,29,58,152,52,37,23
15-05-2017,CENTRAL/WESTERN,N.A.,10,42,58,35,15,8
16-05-2017,CENTRAL/WESTERN,N.A.,8,45,55,39,15,8
17-05-2017,CENTRAL/WESTERN,N.A.,18,39,44,82,27,9
18-05-2017,CENTRAL/WESTERN,N.A.,21,36,39,103,35,9
19-05-2017,CENTRAL/WESTERN,N.A.,17,40,44,76,30,8
20-05-2017,CENTRAL/WESTERN,N.A.,11,31,33,77,16,6
21-05-2017,CENTRAL/WESTERN,N.A.,15,26,28,77,22,7
22-05-2017,CENTRAL/WESTERN,N.A.,16,39,43,55,26,7
23-05-2017,CENTRAL/WESTERN,N.A.,21,58,77,22,32,8
24-05-2017,CENTRAL/WESTERN,N.A.,17,63,99,13,25,11
25-05-2017,CENTRAL/WESTERN,N.A.,15,57,65,48,23,8
26-05-2017,CENTRAL/WESTERN,N.A.,22,59,67,52,33,8
27-05-2017,CENTRAL/WESTERN,N.A.,21,43,46,102,34,10
28-05-2017,CENTRAL/WESTERN,N.A.,28,29,31,159,46,10
29-05-2017,CENTRAL/WESTERN,N.A.,17,36,39,98,33,8
30-05-2017,CENTRAL/WESTERN,N.A.,17,35,39,68,28,8
31-05-2017,CENTRAL/WESTERN,N.A.,11,32,44,35,18,12
