Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-09-2009,CENTRAL/WESTERN,N.A.,N.A.,29,44,49,34,10
02-09-2009,CENTRAL/WESTERN,N.A.,N.A.,28,37,52,35,9
03-09-2009,CENTRAL/WESTERN,N.A.,N.A.,29,43,42,40,10
04-09-2009,CENTRAL/WESTERN,N.A.,N.A.,35,60,36,36,14
05-09-2009,CENTRAL/WESTERN,N.A.,N.A.,18,28,42,30,10
06-09-2009,CENTRAL/WESTERN,N.A.,N.A.,22,28,42,30,10
07-09-2009,CENTRAL/WESTERN,N.A.,N.A.,30,39,47,34,11
08-09-2009,CENTRAL/WESTERN,N.A.,N.A.,28,32,72,38,11
09-09-2009,CENTRAL/WESTERN,N.A.,N.A.,29,40,64,43,9
10-09-2009,CENTRAL/WESTERN,N.A.,N.A.,20,25,70,45,9
11-09-2009,CENTRAL/WESTERN,N.A.,N.A.,31,38,40,35,8
12-09-2009,CENTRAL/WESTERN,N.A.,N.A.,28,44,21,27,10
13-09-2009,CENTRAL/WESTERN,N.A.,N.A.,67,90,90,81,51
14-09-2009,CENTRAL/WESTERN,N.A.,N.A.,30,48,32,25,13
15-09-2009,CENTRAL/WESTERN,N.A.,N.A.,21,37,38,17,8
16-09-2009,CENTRAL/WESTERN,N.A.,N.A.,21,53,23,25,9
17-09-2009,CENTRAL/WESTERN,N.A.,N.A.,31,106,13,37,38
18-09-2009,CENTRAL/WESTERN,N.A.,N.A.,34,67,31,34,48
19-09-2009,CENTRAL/WESTERN,N.A.,N.A.,58,93,32,42,50
20-09-2009,CENTRAL/WESTERN,N.A.,N.A.,22,33,56,29,24
21-09-2009,CENTRAL/WESTERN,N.A.,N.A.,75,139,39,57,27
22-09-2009,CENTRAL/WESTERN,N.A.,N.A.,57,81,39,51,15
23-09-2009,CENTRAL/WESTERN,N.A.,N.A.,35,47,54,40,12
24-09-2009,CENTRAL/WESTERN,N.A.,N.A.,26,33,51,33,10
25-09-2009,CENTRAL/WESTERN,N.A.,N.A.,27,35,49,29,10
26-09-2009,CENTRAL/WESTERN,N.A.,N.A.,42,51,69,43,14
27-09-2009,CENTRAL/WESTERN,N.A.,N.A.,38,45,56,58,14
28-09-2009,CENTRAL/WESTERN,N.A.,N.A.,32,55,22,37,12
29-09-2009,CENTRAL/WESTERN,N.A.,N.A.,17,32,16,13,8
30-09-2009,CENTRAL/WESTERN,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.,N.A.
