Remarks:
1. All Pollutant unit in μg/m3 except CO which is in 10μg/m3
2. N.A. = data not available
3. CO = Carbon Monoxide
4. FSP = Fine Suspended Particulates 
5. NO2 = Nitrogen Dioxide
6. NOX = Nitrogen Oxides
7. O3 = Ozone
8. RSP = Respirable Suspended Particulates
9. SO2 = Sulphur Dioxide

DATE,STATION,CO,FSP,NO2,NOX,O3,RSP,SO2
01-08-2015,CENTRAL/WESTERN,N.A.,9,28,54,17,13,4
02-08-2015,CENTRAL/WESTERN,N.A.,8,28,45,14,13,2
03-08-2015,CENTRAL/WESTERN,N.A.,13,42,93,10,20,8
04-08-2015,CENTRAL/WESTERN,N.A.,17,52,93,10,24,12
05-08-2015,CENTRAL/WESTERN,N.A.,16,43,75,20,23,14
06-08-2015,CENTRAL/WESTERN,N.A.,17,49,84,19,24,16
07-08-2015,CENTRAL/WESTERN,N.A.,42,61,77,117,59,18
08-08-2015,CENTRAL/WESTERN,N.A.,53,78,84,78,79,18
09-08-2015,CENTRAL/WESTERN,N.A.,41,47,52,72,57,15
10-08-2015,CENTRAL/WESTERN,N.A.,14,33,40,51,20,5
11-08-2015,CENTRAL/WESTERN,N.A.,11,28,42,32,17,3
12-08-2015,CENTRAL/WESTERN,N.A.,11,32,58,21,17,12
13-08-2015,CENTRAL/WESTERN,N.A.,7,22,31,26,13,4
14-08-2015,CENTRAL/WESTERN,N.A.,10,48,100,15,17,4
15-08-2015,CENTRAL/WESTERN,N.A.,12,49,131,10,22,11
16-08-2015,CENTRAL/WESTERN,N.A.,10,13,16,32,21,1
17-08-2015,CENTRAL/WESTERN,N.A.,10,14,17,35,21,1
18-08-2015,CENTRAL/WESTERN,N.A.,11,17,24,30,21,3
19-08-2015,CENTRAL/WESTERN,N.A.,12,24,33,25,20,7
20-08-2015,CENTRAL/WESTERN,N.A.,23,49,59,35,33,9
21-08-2015,CENTRAL/WESTERN,N.A.,51,77,94,61,69,17
22-08-2015,CENTRAL/WESTERN,N.A.,42,67,82,67,59,13
23-08-2015,CENTRAL/WESTERN,N.A.,46,60,70,94,63,14
24-08-2015,CENTRAL/WESTERN,N.A.,57,101,131,88,78,16
25-08-2015,CENTRAL/WESTERN,N.A.,51,99,121,58,70,19
26-08-2015,CENTRAL/WESTERN,N.A.,35,54,60,60,46,8
27-08-2015,CENTRAL/WESTERN,N.A.,19,50,78,35,26,9
28-08-2015,CENTRAL/WESTERN,N.A.,14,45,65,33,19,8
29-08-2015,CENTRAL/WESTERN,N.A.,10,43,82,17,16,8
30-08-2015,CENTRAL/WESTERN,N.A.,12,61,165,3,20,8
31-08-2015,CENTRAL/WESTERN,N.A.,12,57,138,10,21,8
