,date,CO,NO_2,NOx,O_3,PM10,PM25,SO_2
0,2009-10-29,0.5,34.25,22.5,10.777777777777779,20.142857142857142,,1.5
1,2009-10-30,0.7,38.9375,32.8125,11.555555555555555,20.857142857142858,,1.5
2,2009-10-31,0.6499999999999999,34.0,21.125,17.0,31.714285714285715,,4.0
3,2009-11-01,0.6,25.75,14.0625,13.666666666666666,49.0,,6.0
4,2009-11-02,0.8500000000000001,41.9375,38.375,7.333333333333333,36.142857142857146,,4.0
5,2009-11-03,0.8,34.9375,28.8125,11.88888888888889,41.357142857142854,,3.0
6,2009-11-04,0.8500000000000001,38.6875,45.375,6.444444444444445,36.42857142857143,,3.5
7,2009-11-05,0.6499999999999999,42.375,33.375,13.555555555555555,16.142857142857142,,4.0
8,2009-11-06,0.6499999999999999,43.4375,34.5625,10.333333333333334,20.142857142857142,,4.0
9,2009-11-07,0.7,35.0,26.8125,7.333333333333333,32.142857142857146,,4.5
10,2009-11-08,0.6,25.5625,13.5625,5.555555555555555,53.0,,3.0
11,2009-11-09,0.5,25.1875,23.8125,7.666666666666667,20.071428571428573,,1.5
12,2009-11-10,0.75,32.6875,47.5,2.0,18.53846153846154,,4.5
13,2009-11-11,0.9,45.6875,74.5,1.0,25.846153846153847,,6.5
14,2009-11-12,0.75,47.1875,48.9375,7.888888888888889,31.642857142857142,,3.5
15,2009-11-13,0.75,43.4375,43.25,5.111111111111111,29.666666666666668,,2.5
16,2009-11-14,0.6499999999999999,38.3125,27.8125,6.333333333333333,19.785714285714285,,3.5
17,2009-11-15,0.55,33.1875,15.625,26.333333333333332,24.571428571428573,,2.5
18,2009-11-16,0.8500000000000001,51.3125,66.125,4.888888888888889,26.357142857142858,,3.0
19,2009-11-17,0.8,51.6875,55.625,7.888888888888889,21.714285714285715,,3.0
20,2009-11-18,0.35,28.125,16.6875,33.111111111111114,12.142857142857142,,3.0
21,2009-11-19,0.45,35.6875,20.9375,30.555555555555557,15.357142857142858,,3.0
22,2009-11-20,0.75,54.5625,48.125,7.111111111111111,27.5,,6.5
23,2009-11-21,0.8500000000000001,47.625,39.4375,7.555555555555555,38.5,,4.5
24,2009-11-22,0.5,35.4375,16.375,15.333333333333334,36.214285714285715,,5.5
25,2009-11-23,0.35,30.1875,16.3125,43.55555555555556,13.285714285714286,,4.5
26,2009-11-24,0.4,32.9375,16.5,40.44444444444444,16.666666666666668,,1.0
27,2009-11-25,0.45,36.75,19.375,37.77777777777778,18.0,,5.5
28,2009-11-26,0.45,34.875,19.0625,41.77777777777778,16.333333333333332,,4.5
29,2009-11-27,0.45,33.75,18.375,38.22222222222222,12.153846153846153,,3.0
30,2009-11-28,0.4,25.375,12.5,40.111111111111114,10.428571428571429,,5.5
31,2009-11-29,0.45,31.2,11.0,31.22222222222222,13.076923076923077,,4.0
32,2009-11-30,0.8,46.375,48.125,8.11111111111111,29.923076923076923,,3.5
33,2009-12-01,0.4,31.5,14.0625,17.444444444444443,13.785714285714286,,0.5
34,2009-12-02,0.75,49.0,45.9375,7.444444444444445,23.714285714285715,,4.0
35,2009-12-03,0.85,45.0625,43.625,2.111111111111111,31.285714285714285,,2.0
36,2009-12-04,0.9,39.25,41.875,1.3333333333333333,42.42857142857143,,5.0
37,2009-12-05,0.6499999999999999,39.8125,24.9375,10.444444444444445,28.357142857142858,,4.0
38,2009-12-06,0.6499999999999999,34.8125,20.4375,8.11111111111111,20.5,,2.5
39,2009-12-07,0.85,55.9375,60.375,10.11111111111111,26.0,,3.0
40,2009-12-08,0.75,36.3125,37.375,1.4444444444444444,34.57142857142857,,2.0
41,2009-12-09,0.9,36.375,58.4375,0.2222222222222222,41.857142857142854,,3.0
42,2009-12-10,0.8,45.0,38.5,2.4444444444444446,24.714285714285715,,3.0
43,2009-12-11,0.55,29.6875,17.75,10.444444444444445,33.07142857142857,,3.5
44,2009-12-12,0.6,29.625,25.3125,9.444444444444445,28.357142857142858,,3.0
45,2009-12-13,0.45,20.75,9.0,34.55555555555556,21.214285714285715,,1.0
46,2009-12-14,0.6,39.4375,36.5,11.555555555555555,27.071428571428573,,2.5
47,2009-12-15,0.55,43.6875,30.5625,7.111111111111111,25.857142857142858,,1.5
48,2009-12-16,0.8,49.0,38.3125,11.0,30.5,,3.0
49,2009-12-17,0.55,33.5,22.6875,22.22222222222222,32.92857142857143,,4.0
50,2009-12-18,0.5,23.8125,13.875,32.22222222222222,27.928571428571427,,5.5
51,2009-12-19,0.7,33.8125,20.4375,19.333333333333332,44.785714285714285,,9.0
52,2009-12-20,0.8,34.9375,18.9375,11.444444444444445,57.07142857142857,,11.5
53,2009-12-21,0.7,51.625,34.1875,13.666666666666666,27.785714285714285,,6.0
54,2009-12-22,0.95,54.375,39.4375,15.444444444444445,33.0,,7.0
55,2009-12-23,0.95,62.1875,65.375,6.333333333333333,30.0,,4.5
56,2009-12-24,0.6,24.75,12.0,19.333333333333332,33.857142857142854,,3.0
57,2009-12-25,0.6,21.6875,10.625,16.666666666666668,22.928571428571427,,2.5
58,2009-12-26,0.35,16.9375,6.4375,48.55555555555556,11.714285714285714,,2.0
59,2009-12-27,0.55,34.4375,15.4375,24.22222222222222,16.071428571428573,,7.5
60,2009-12-28,0.55,35.75,19.75,28.11111111111111,14.142857142857142,,4.0
61,2009-12-29,0.5,32.1875,19.875,24.333333333333332,18.857142857142858,,3.0
62,2009-12-30,0.5,27.5,13.25,22.333333333333332,44.07142857142857,,6.5
63,2009-12-31,0.3,16.9375,5.0625,52.22222222222222,23.571428571428573,,3.0
64,2010-01-01,0.35,18.375,4.5,48.0,55.142857142857146,,3.0
65,2010-01-02,0.4,24.0,10.4375,44.111111111111114,11.571428571428571,,1.5
66,2010-01-03,0.5,25.25,9.75,23.555555555555557,18.285714285714285,,4.5
67,2010-01-04,0.6499999999999999,32.875,27.5,17.333333333333332,22.571428571428573,,5.5
68,2010-01-05,0.8500000000000001,50.9375,39.125,7.333333333333333,33.714285714285715,,6.5
69,2010-01-06,1.2000000000000002,59.75,51.125,14.0,116.21428571428571,,12.5
70,2010-01-07,0.9,56.25,42.375,25.0,52.214285714285715,,9.0
71,2010-01-08,0.8,46.375,41.4375,29.0,46.214285714285715,,5.0
72,2010-01-09,0.4,13.0625,3.375,53.0,21.928571428571427,,2.0
73,2010-01-10,0.4,13.375,3.625,48.0,19.142857142857142,,2.0
74,2010-01-11,0.6,33.75,19.5625,36.0,23.5,,2.0
75,2010-01-12,0.8,40.5,27.3125,21.0,60.07142857142857,,3.5
76,2010-01-13,0.7,29.375,17.0,34.0,51.07142857142857,,8.0
77,2010-01-14,0.7,36.125,19.0,34.0,59.142857142857146,,10.5
78,2010-01-15,0.95,41.0625,26.375,22.0,88.28571428571429,,10.0
79,2010-01-16,0.8,31.1875,12.9375,20.666666666666668,70.5,,15.0
80,2010-01-17,0.8,35.5,20.125,20.666666666666668,56.357142857142854,,15.5
81,2010-01-18,0.9,50.75,61.0,12.444444444444445,52.142857142857146,,8.0
82,2010-01-19,1.0,48.125,68.375,3.6666666666666665,43.357142857142854,,3.5
83,2010-01-20,0.75,34.0,29.25,22.333333333333332,72.71428571428571,,10.5
84,2010-01-21,0.6,32.875,14.0,37.888888888888886,49.785714285714285,,16.0
85,2010-01-22,0.75,36.875,17.375,30.88888888888889,63.357142857142854,,16.0
86,2010-01-23,0.8,33.8125,10.5625,38.111111111111114,84.5,,22.0
87,2010-01-24,0.8,30.5,7.3125,45.77777777777778,91.78571428571429,,29.0
88,2010-01-25,0.9,43.0,14.9375,40.111111111111114,92.85714285714286,,30.0
89,2010-01-26,1.2000000000000002,65.75,38.6875,19.77777777777778,126.0,,34.0
90,2010-01-27,1.35,79.8125,68.8125,15.333333333333334,105.35714285714286,,20.5
91,2010-01-28,0.55,35.25,15.875,54.22222222222222,19.083333333333332,,3.5
92,2010-01-29,0.6499999999999999,42.0,23.3125,37.0,17.384615384615383,,3.0
93,2010-01-30,0.5,22.9375,9.3125,55.111111111111114,14.153846153846153,,3.5
94,2010-01-31,0.6,32.4375,12.5,41.22222222222222,27.666666666666668,,5.0
95,2010-02-01,0.7,46.625,27.125,29.555555555555557,22.181818181818183,,5.0
96,2010-02-02,0.6,34.625,19.75,36.55555555555556,24.333333333333332,,4.0
97,2010-02-03,0.5,35.375,17.875,43.111111111111114,14.214285714285714,,4.0
98,2010-02-04,0.8,59.9375,36.75,11.555555555555555,26.571428571428573,,4.0
99,2010-02-05,0.7,41.5,16.4375,44.666666666666664,48.0,,9.0
100,2010-02-06,0.6,28.5,6.4375,69.0,59.166666666666664,,16.5
101,2010-02-07,0.55,21.75,7.875,65.0,55.833333333333336,,10.0
102,2010-02-08,0.5,29.9375,14.4375,60.0,33.5,,3.0
103,2010-02-09,0.7,35.625,13.75,58.55555555555556,60.5,,12.0
104,2010-02-10,0.8500000000000001,38.5625,9.75,55.44444444444444,119.35714285714286,,26.5
105,2010-02-11,0.55,25.625,6.0,65.44444444444444,55.42857142857143,,19.0
106,2010-02-12,0.4,26.0625,7.8125,57.888888888888886,16.928571428571427,,3.0
107,2010-02-13,0.5,26.9375,13.1875,51.333333333333336,12.928571428571429,,3.5
108,2010-02-14,0.5,31.0625,11.125,42.666666666666664,17.857142857142858,,6.5
109,2010-02-15,0.75,59.0,34.8125,19.666666666666668,29.0,,4.0
110,2010-02-16,0.9,53.5,29.0,25.77777777777778,46.214285714285715,,7.5
111,2010-02-17,0.9,48.5625,18.0625,46.0,90.78571428571429,,10.5
112,2010-02-18,1.3,70.1875,33.3125,22.77777777777778,99.64285714285714,,15.0
113,2010-02-19,1.25,68.4375,51.4375,9.0,55.142857142857146,,6.5
114,2010-02-20,0.55,31.8125,13.375,54.44444444444444,22.357142857142858,,4.0
115,2010-02-21,0.6,36.25,14.9375,43.666666666666664,25.428571428571427,,3.0
116,2010-02-22,0.6499999999999999,47.9375,24.375,36.666666666666664,22.071428571428573,,5.0
117,2010-02-23,0.45,34.625,15.0,42.111111111111114,17.428571428571427,,3.0
118,2010-02-24,0.7,34.4375,18.6875,34.77777777777778,27.214285714285715,,2.5
119,2010-02-25,0.75,50.5,31.625,21.77777777777778,35.0,,4.0
120,2010-02-26,0.75,52.75,30.1875,27.88888888888889,30.384615384615383,,5.0
121,2010-02-27,0.5,27.875,11.75,54.666666666666664,32.0,,2.5
122,2010-02-28,0.45,24.9375,6.875,55.333333333333336,13.5,,4.0
123,2010-03-01,0.45,23.6875,11.6875,55.0,9.142857142857142,,2.5
124,2010-03-02,0.55,32.0625,14.9375,51.55555555555556,23.142857142857142,,3.5
125,2010-03-03,0.6499999999999999,41.5625,22.625,44.888888888888886,22.928571428571427,,2.5
126,2010-03-04,0.5,41.25,21.6875,43.888888888888886,26.142857142857142,,2.0
127,2010-03-05,0.5,34.5,15.375,56.0,21.071428571428573,,1.5
128,2010-03-06,0.4,19.5,4.75,61.77777777777778,19.357142857142858,,1.0
129,2010-03-07,0.3,22.9375,5.5625,60.333333333333336,15.928571428571429,,1.0
130,2010-03-08,0.4,29.1875,10.25,59.77777777777778,23.071428571428573,,1.0
131,2010-03-09,0.8,63.75,45.75,35.77777777777778,55.92857142857143,,3.0
132,2010-03-10,0.65,44.875,21.5625,43.666666666666664,64.5,,3.0
133,2010-03-11,0.55,34.4375,14.4375,39.333333333333336,72.42857142857143,,1.5
134,2010-03-12,0.7,39.5,27.5625,32.888888888888886,30.285714285714285,,2.0
135,2010-03-13,0.4,19.875,8.5625,64.66666666666667,14.071428571428571,,3.0
136,2010-03-14,0.4,16.4375,5.8125,72.77777777777777,8.357142857142858,,3.0
137,2010-03-15,0.6,36.5625,19.0625,56.333333333333336,17.214285714285715,,2.5
138,2010-03-16,0.45,30.125,14.25,59.0,18.714285714285715,,2.0
139,2010-03-17,0.6499999999999999,48.9375,26.0,30.0,42.214285714285715,,3.5
140,2010-03-18,0.6499999999999999,53.375,25.25,44.666666666666664,50.714285714285715,,4.0
141,2010-03-19,0.6499999999999999,54.75,24.0625,43.888888888888886,50.07142857142857,,4.0
142,2010-03-20,0.45,31.9375,11.875,46.55555555555556,25.785714285714285,,6.0
143,2010-03-21,0.4,19.0,6.375,56.333333333333336,16.642857142857142,,3.0
144,2010-03-22,0.55,41.0625,19.5625,53.22222222222222,35.0,,3.0
145,2010-03-23,0.6499999999999999,49.75,27.625,37.44444444444444,46.0,,3.0
146,2010-03-24,0.75,51.1875,31.1875,44.55555555555556,45.92857142857143,,5.5
147,2010-03-25,0.8,58.625,28.375,44.111111111111114,56.142857142857146,,5.0
148,2010-03-26,0.6499999999999999,49.3125,21.75,46.333333333333336,48.5,,5.5
149,2010-03-27,0.4,23.6875,9.5625,62.44444444444444,16.857142857142858,,1.0
150,2010-03-28,0.4,22.9375,7.8125,56.666666666666664,19.142857142857142,,1.0
151,2010-03-29,0.6,50.3125,27.25,39.111111111111114,22.0,,1.5
152,2010-03-30,0.6,36.5,17.3125,34.44444444444444,30.076923076923077,,2.5
153,2010-03-31,0.5,36.5625,17.8125,54.0,27.615384615384617,,2.5
154,2010-04-01,0.45,32.25,16.875,60.22222222222222,19.571428571428573,,3.0
155,2010-04-02,0.5,31.125,9.0,60.0,21.071428571428573,,2.5
156,2010-04-03,0.6,33.4375,10.3125,57.77777777777778,34.357142857142854,,4.0
157,2010-04-04,0.4,21.4375,6.6875,64.22222222222223,22.857142857142858,,3.5
158,2010-04-05,0.5,26.625,10.375,59.55555555555556,23.714285714285715,,1.5
159,2010-04-06,0.8,56.6875,36.3125,40.44444444444444,37.142857142857146,,2.5
160,2010-04-07,0.55,34.6875,13.125,73.44444444444444,28.928571428571427,,4.5
161,2010-04-08,0.55,35.733333333333334,12.6,65.55555555555556,39.42857142857143,,6.0
162,2010-04-09,0.45,29.6875,14.125,53.44444444444444,28.785714285714285,,3.0
163,2010-04-10,0.3,15.375,4.8125,66.44444444444444,14.785714285714286,,0.5
164,2010-04-11,0.3,10.625,2.625,63.333333333333336,13.642857142857142,,0.0
165,2010-04-12,0.35,19.9375,5.875,70.66666666666667,35.857142857142854,,1.5
166,2010-04-13,0.35,21.1875,5.75,84.66666666666667,32.714285714285715,,1.0
167,2010-04-14,0.35,21.625,5.4375,73.0,28.928571428571427,,2.0
168,2010-04-15,0.35,29.8125,8.5,67.44444444444444,15.5,,1.5
169,2010-04-16,0.5,37.875,13.9375,58.666666666666664,22.357142857142858,,1.5
170,2010-04-17,0.45,29.8125,9.125,66.66666666666667,26.214285714285715,,3.5
171,2010-04-18,0.6,51.5625,20.6875,62.111111111111114,33.07142857142857,,5.5
172,2010-04-19,0.35,28.625,9.8125,76.77777777777777,30.857142857142858,,2.0
173,2010-04-20,0.55,40.0625,18.375,62.333333333333336,29.571428571428573,,3.5
174,2010-04-21,0.4,23.125,10.875,66.55555555555556,17.357142857142858,,3.5
175,2010-04-22,0.5,33.875,15.5625,62.888888888888886,17.785714285714285,,3.5
176,2010-04-23,0.55,50.0625,26.4375,51.77777777777778,26.692307692307693,,4.0
177,2010-04-24,0.55,42.0,26.75,59.44444444444444,31.23076923076923,,2.0
178,2010-04-25,0.4,20.4375,4.25,87.22222222222223,27.571428571428573,,3.5
179,2010-04-26,0.55,39.3125,15.5625,63.666666666666664,34.42857142857143,,5.0
180,2010-04-27,0.45,32.75,14.125,52.333333333333336,19.428571428571427,,4.0
181,2010-04-28,0.6,52.5,23.625,47.333333333333336,29.076923076923077,,4.0
182,2010-04-29,0.6,61.625,20.4375,68.11111111111111,40.07692307692308,,3.0
183,2010-04-30,0.5,41.8125,13.1875,73.66666666666667,36.142857142857146,,4.0
184,2010-05-01,0.35,21.5,6.4375,61.55555555555556,23.428571428571427,,2.0
185,2010-05-02,0.3,15.875,3.9375,62.333333333333336,15.571428571428571,,1.0
186,2010-05-03,0.35,23.3125,8.0,51.55555555555556,14.0,,0.5
187,2010-05-04,0.45,35.1875,16.5,54.888888888888886,16.214285714285715,,2.5
188,2010-05-05,0.35,22.0,7.875,62.22222222222222,14.642857142857142,,1.0
189,2010-05-06,0.3,18.9375,5.5,62.888888888888886,13.142857142857142,,0.0
190,2010-05-07,0.7,37.0625,33.0625,16.555555555555557,19.0,,1.5
191,2010-05-08,0.6,33.9375,20.125,26.22222222222222,17.428571428571427,,2.0
192,2010-05-09,0.55,37.6875,16.9375,43.0,28.071428571428573,,1.5
193,2010-05-10,0.35,26.75,11.25,38.333333333333336,25.571428571428573,,0.5
194,2010-05-11,0.35,26.3125,8.25,56.333333333333336,22.285714285714285,,1.0
195,2010-05-12,0.55,33.375,18.8125,41.111111111111114,26.428571428571427,,1.0
196,2010-05-13,0.4,25.375,8.5625,38.111111111111114,20.785714285714285,,1.5
197,2010-05-14,0.35,25.75,10.125,49.44444444444444,14.785714285714286,,0.5
198,2010-05-15,0.4,24.875,10.0625,55.0,12.714285714285714,,1.5
199,2010-05-16,0.3,18.125,4.9375,69.33333333333333,18.714285714285715,,3.0
200,2010-05-17,0.35,26.1875,9.6875,71.11111111111111,19.857142857142858,,2.0
201,2010-05-18,0.35,21.9375,10.0,62.666666666666664,20.142857142857142,,1.0
202,2010-05-19,0.35,25.3125,10.0625,45.44444444444444,24.5,,1.0
203,2010-05-20,0.45,29.1875,15.1875,34.666666666666664,31.857142857142858,,1.5
204,2010-05-21,0.5,37.875,16.6875,42.55555555555556,29.5,,2.5
205,2010-05-22,0.4,31.3125,12.3125,41.333333333333336,32.714285714285715,,3.0
206,2010-05-23,0.3,15.9375,5.25,59.333333333333336,20.0,,2.5
207,2010-05-24,0.3,15.75,4.9375,56.888888888888886,18.714285714285715,,2.5
208,2010-05-25,0.35,23.375,9.625,69.55555555555556,18.357142857142858,,4.0
209,2010-05-26,0.35,29.0,13.125,54.22222222222222,18.642857142857142,,3.0
210,2010-05-27,0.4,30.0625,13.375,52.0,20.857142857142858,,1.5
211,2010-05-28,0.6499999999999999,42.1875,21.8125,40.111111111111114,29.357142857142858,,2.0
212,2010-05-29,0.45,33.0625,11.25,62.0,24.285714285714285,,1.5
213,2010-05-30,0.4,24.5,6.9375,62.0,24.071428571428573,,2.5
214,2010-05-31,0.4,25.5625,14.75,49.22222222222222,11.0,,1.0
215,2010-06-01,0.3,20.875,7.75,54.55555555555556,9.428571428571429,,0.5
216,2010-06-02,0.2,16.75,5.8125,62.44444444444444,17.0,,0.0
217,2010-06-03,0.2,16.0625,4.625,78.66666666666667,13.285714285714286,,1.0
218,2010-06-04,0.35,29.125,11.4375,58.888888888888886,20.428571428571427,,1.0
219,2010-06-05,0.55,41.8125,17.375,59.44444444444444,32.666666666666664,,1.0
220,2010-06-06,0.55,36.0625,12.625,87.55555555555556,41.166666666666664,,2.0
221,2010-06-07,0.4,30.9375,10.5625,75.88888888888889,28.071428571428573,,1.5
222,2010-06-08,0.45,37.3125,13.0,76.55555555555556,23.857142857142858,,3.0
223,2010-06-09,0.6,48.125,16.0,70.0,31.153846153846153,,2.0
224,2010-06-10,0.5,46.875,12.5,67.0,40.76923076923077,,3.0
225,2010-06-11,0.4,30.3125,10.625,75.0,32.5,,1.5
226,2010-06-12,0.35,21.3125,8.25,59.55555555555556,15.214285714285714,,1.5
227,2010-06-13,0.3,20.0625,7.0625,58.55555555555556,17.142857142857142,,1.5
228,2010-06-14,0.35,30.25,12.6875,52.0,19.857142857142858,,0.5
229,2010-06-15,0.3,30.75,13.125,52.44444444444444,21.785714285714285,,1.5
230,2010-06-16,0.2,17.5,5.3125,63.333333333333336,15.0,,1.0
231,2010-06-17,0.3,23.5,9.625,67.33333333333333,17.428571428571427,,1.5
232,2010-06-18,0.35,27.75,11.0,59.44444444444444,23.357142857142858,,1.5
233,2010-06-19,0.3,15.3125,7.1875,57.55555555555556,13.785714285714286,,1.5
234,2010-06-20,0.25,16.5,5.625,48.22222222222222,14.571428571428571,,1.0
235,2010-06-21,0.35,28.3125,12.5625,44.22222222222222,18.714285714285715,,1.0
236,2010-06-22,0.25,25.9375,9.5,54.333333333333336,13.928571428571429,,0.5
237,2010-06-23,0.35,32.5625,12.5625,48.333333333333336,19.714285714285715,,1.0
238,2010-06-24,0.35,34.6875,18.1875,54.77777777777778,23.142857142857142,,1.0
239,2010-06-25,0.35,34.4375,12.375,75.11111111111111,28.5,,0.5
240,2010-06-26,0.2,11.6875,4.0,73.66666666666667,15.357142857142858,,0.5
241,2010-06-27,0.2,14.1875,3.1875,70.88888888888889,14.071428571428571,,1.5
242,2010-06-28,0.35,30.125,11.9375,74.33333333333333,21.142857142857142,,1.5
243,2010-06-29,0.45,40.625,12.9375,97.33333333333333,30.071428571428573,,2.5
244,2010-06-30,0.3,26.5625,7.4375,92.0,26.214285714285715,,1.0
245,2010-07-01,0.35,34.5,10.6875,86.77777777777777,29.214285714285715,,1.5
246,2010-07-02,0.5,39.875,11.4375,107.33333333333333,31.928571428571427,,2.0
247,2010-07-03,0.3,22.1875,4.75,113.55555555555556,29.357142857142858,,1.5
248,2010-07-04,0.3,18.25,3.625,116.0,27.571428571428573,,2.5
249,2010-07-05,0.35,28.625,7.75,91.77777777777777,26.071428571428573,,0.5
250,2010-07-06,0.3,20.1875,8.9375,57.111111111111114,17.714285714285715,,0.0
251,2010-07-07,0.35,26.625,12.8125,50.666666666666664,15.285714285714286,,0.5
252,2010-07-08,0.5,47.75,17.125,76.77777777777777,24.928571428571427,,1.5
253,2010-07-09,0.5,51.5,13.6875,96.55555555555556,32.92857142857143,,3.5
254,2010-07-10,0.4,29.5,4.9375,128.77777777777777,34.142857142857146,,4.5
255,2010-07-11,0.3,21.125,3.5,115.11111111111111,29.714285714285715,,4.5
256,2010-07-12,0.45,39.125,9.5625,102.0,35.53846153846154,,4.5
257,2010-07-13,0.35,32.125,10.1875,95.77777777777777,25.285714285714285,,1.0
258,2010-07-14,0.45,35.5,9.1875,105.66666666666667,31.071428571428573,,2.0
259,2010-07-15,0.4,30.5625,10.9375,87.33333333333333,24.285714285714285,,1.5
260,2010-07-16,0.45,43.1875,11.9375,95.66666666666667,30.714285714285715,,2.0
261,2010-07-17,0.3,23.875,5.5,87.22222222222223,25.428571428571427,,0.0
262,2010-07-18,0.2,13.875,3.0625,68.0,12.214285714285714,,0.0
263,2010-07-19,0.45,37.375,13.25,66.22222222222223,21.785714285714285,,0.5
264,2010-07-20,0.4,28.1875,9.1875,81.55555555555556,23.785714285714285,,1.0
265,2010-07-21,0.45,43.5,11.4375,81.88888888888889,32.92857142857143,,2.0
266,2010-07-22,0.35,34.5,7.4375,100.33333333333333,34.214285714285715,,1.5
267,2010-07-23,0.25,21.1875,7.0,53.77777777777778,16.857142857142858,,0.0
268,2010-07-24,0.25,15.6875,5.5,59.666666666666664,16.357142857142858,,1.0
269,2010-07-25,0.2,14.5625,4.5625,62.22222222222222,13.571428571428571,,2.0
270,2010-07-26,0.4,38.3125,14.625,60.0,19.142857142857142,,1.0
271,2010-07-27,0.30000000000000004,37.1875,13.125,66.11111111111111,23.785714285714285,,1.5
272,2010-07-28,0.30000000000000004,30.9375,10.0,61.666666666666664,24.571428571428573,,1.5
273,2010-07-29,0.3,24.625,12.3125,48.666666666666664,14.928571428571429,,3.0
274,2010-07-30,0.35,28.5625,15.6875,38.888888888888886,18.285714285714285,,1.0
275,2010-07-31,0.4,32.3125,10.3125,57.0,19.214285714285715,,1.0
276,2010-08-01,0.4,27.3125,5.5,83.77777777777777,22.0,,1.0
277,2010-08-02,0.30000000000000004,34.375,12.5625,67.11111111111111,24.571428571428573,,1.0
278,2010-08-03,0.30000000000000004,30.5,14.6875,36.111111111111114,19.428571428571427,,1.0
279,2010-08-04,0.35,33.75,20.0,45.111111111111114,20.928571428571427,,0.5
280,2010-08-05,0.44999999999999996,40.4375,16.875,61.333333333333336,26.857142857142858,,2.0
281,2010-08-06,0.2,26.75,8.6875,56.666666666666664,25.307692307692307,,1.0
282,2010-08-07,0.2,16.0625,4.25,64.0,17.0,,0.0
283,2010-08-08,0.25,24.1875,5.375,67.66666666666667,18.23076923076923,,1.0
284,2010-08-09,0.25,35.75,14.75,51.44444444444444,24.307692307692307,,3.5
285,2010-08-10,0.3,38.6875,16.5625,55.77777777777778,20.153846153846153,,1.0
286,2010-08-11,0.35,46.0625,17.0625,49.44444444444444,28.642857142857142,,1.0
287,2010-08-12,0.3,40.75,14.6875,49.22222222222222,27.642857142857142,,1.5
288,2010-08-13,0.2,22.25,8.5625,52.111111111111114,18.357142857142858,,1.0
289,2010-08-14,0.25,20.25,9.125,44.666666666666664,15.428571428571429,,1.0
290,2010-08-15,0.2,16.875,4.6875,52.77777777777778,21.285714285714285,,1.0
291,2010-08-16,0.35,32.0625,16.0625,55.333333333333336,16.5,,0.5
292,2010-08-17,0.35,29.5625,18.8125,31.88888888888889,14.285714285714286,,0.5
293,2010-08-18,0.35,31.9375,16.1875,39.111111111111114,13.642857142857142,,0.5
294,2010-08-19,0.45,32.375,14.4375,45.0,16.571428571428573,,1.5
295,2010-08-20,0.6499999999999999,50.875,26.6875,43.55555555555556,25.642857142857142,,1.0
296,2010-08-21,0.6,46.333333333333336,13.133333333333333,70.11111111111111,31.928571428571427,,1.0
297,2010-08-22,0.5,28.4,7.733333333333333,59.333333333333336,30.714285714285715,,0.5
298,2010-08-23,0.45,33.9375,20.25,41.22222222222222,19.785714285714285,,2.0
299,2010-08-24,0.4,26.75,13.8125,56.111111111111114,16.5,,0.0
300,2010-08-25,0.4,27.0625,13.875,45.333333333333336,19.642857142857142,,1.0
301,2010-08-26,0.6499999999999999,45.625,29.4375,16.0,24.285714285714285,,1.5
302,2010-08-27,0.45,24.625,16.75,29.11111111111111,14.153846153846153,,0.0
303,2010-08-28,0.35,19.6,9.333333333333334,44.55555555555556,13.0,,1.5
304,2010-08-29,0.35,19.8,10.733333333333333,38.22222222222222,12.23076923076923,,0.0
305,2010-08-30,0.4,27.5625,16.6875,41.333333333333336,10.0,,1.0
306,2010-08-31,0.25,18.875,6.6875,48.0,9.071428571428571,,0.0
307,2010-09-01,0.35,27.375,15.0625,30.22222222222222,13.071428571428571,,0.5
308,2010-09-02,0.45,33.6875,20.6875,21.444444444444443,14.357142857142858,,1.0
309,2010-09-03,0.6,41.75,36.75,22.11111111111111,15.071428571428571,,1.5
310,2010-09-04,0.6,39.25,34.0625,22.444444444444443,22.142857142857142,,1.5
311,2010-09-05,0.25,15.9375,4.25,42.666666666666664,11.857142857142858,,0.5
312,2010-09-06,0.45,32.125,15.5625,33.55555555555556,14.0,,4.0
313,2010-09-07,0.4,24.5,11.8125,39.333333333333336,15.571428571428571,,1.5
314,2010-09-08,0.4,23.25,9.875,50.22222222222222,21.785714285714285,,3.0
315,2010-09-09,0.6,37.125,26.3125,19.77777777777778,26.5,,1.5
316,2010-09-10,0.6499999999999999,42.4375,28.0,24.555555555555557,24.071428571428573,,1.0
317,2010-09-11,0.6499999999999999,41.3125,22.375,30.77777777777778,25.928571428571427,,1.0
318,2010-09-12,0.55,34.4375,9.75,44.0,26.0,,1.5
319,2010-09-13,0.5,37.625,21.0,27.11111111111111,18.714285714285715,,1.0
320,2010-09-14,0.45,34.0625,22.1875,17.0,15.142857142857142,,0.5
321,2010-09-15,0.4,32.0,15.4375,40.55555555555556,17.357142857142858,,1.0
322,2010-09-16,0.4,31.8125,15.6875,50.0,15.142857142857142,,0.5
323,2010-09-17,0.4,29.625,19.3125,39.888888888888886,15.714285714285714,,1.5
324,2010-09-18,0.35,21.9375,10.4375,44.55555555555556,14.714285714285714,,0.0
325,2010-09-19,0.4,23.375,8.75,45.888888888888886,15.285714285714286,,0.5
326,2010-09-20,0.45,41.4375,21.6875,34.111111111111114,23.857142857142858,,2.0
327,2010-09-21,0.6,38.6875,25.0,29.666666666666668,22.071428571428573,,2.0
328,2010-09-22,0.8,48.4375,34.875,24.77777777777778,25.076923076923077,,3.0
